,cell_id,cell_type,numb_events,wp_avg,wp_amplitude_pre,wp_amplitude_post,vm_avg,vm_amplitude_pre,vm_amplitude_post,ap_avg,ap_psth,ap_fr_pre,ap_fr_post
53,TK408_1,EXC,6,"[190.72795    190.77573333 190.72795    190.77573333 190.72795
 190.77573333 190.77573333 190.77573333 190.77573333 190.68016667
 190.63236667 190.63238333 190.5846     190.5846     190.44126667
 190.5846     190.5846     190.5846     190.44125    190.48903333
 190.5846     190.68016667 190.63238333 190.48903333 190.5846
 190.5846     190.53681667 190.48903333 190.48905    190.29793333
 190.48903333 190.77571667 190.63236667 190.63238333 190.48903333
 190.29793333 190.15458333 190.53681667 190.48903333 190.34571667
 190.53681667 190.48903333 190.10681667 190.1068     190.15456667
 190.05903333 190.25016667 190.10681667 190.72795    191.54018333
 191.97021667 191.3013     192.49578333 192.78246667 193.26026667
 193.45138333 192.9258     193.21248333 192.06576667 191.63575
 191.58796667 193.21246667 192.25688333 191.5402     192.06576667
 191.34906667 191.4924     191.92245    191.92245    191.5402
 191.49241667 192.25688333 191.25351667 190.72793333 191.82686667
 192.87801667 192.73468333 193.21246667 194.16808333 193.92916667
 191.97021667 191.0624     191.11016667 190.91906667 191.44463333
 192.30466667 191.5402     190.63236667 190.5368     191.44463333
 191.54016667 191.44461667 191.30128333 191.01461667 191.0146
 191.34908333 191.0624     191.5402     191.54021667 191.49241667]",190.6625622807018,192.2342561403509,"[-0.05571205 -0.05570493 -0.05569287 ... -0.05455337 -0.05457803
 -0.05455337]",-56.357775504185405,-54.066840628338205,[0. 0. 0. ... 0. 0. 0.],"[ 0.          3.33333333  0.          6.66666667  3.33333333  3.33333333
  3.33333333  0.          0.          0.          0.          0.
  3.33333333  3.33333333  3.33333333 10.          0.          3.33333333
  6.66666667  0.        ]",2.5006251562890727,1.6670834375260482
54,TK409_1,EXC,7,"[165.11582857 165.19788571 165.03378571 165.11582857 165.60811429
 165.52607143 165.69017143 165.69017143 165.60811429 165.69015714
 165.60811429 165.52607143 165.52607143 165.60811429 165.44402857
 165.36198571 165.44402857 165.36198571 165.27994286 165.19788571
 165.03378571 165.19787143 165.11582857 165.11582857 165.19787143
 165.11584286 165.11584286 165.11584286 165.19788571 165.444
 165.19788571 164.95174286 165.03377143 165.19787143 164.95172857
 164.70561429 164.70561429 164.95174286 164.78764286 164.78764286
 164.70561429 164.62355714 164.8697     165.03378571 165.19788571
 164.8697     165.19788571 164.7056     164.45945714 164.21331429
 164.62355714 165.85427143 167.16698571 166.75675714 165.77221429
 171.76158571 170.94111429 171.18724286 172.25384286 173.8948
 167.82334286 173.81274286 175.28955714 176.11002857 175.28955714
 174.9614     175.69981429 175.2075     174.305      173.89477143
 174.55114286 175.61774286 175.61775714 175.61775714 176.84844286
 176.68435714 176.19208571 176.93048571 176.35617143 174.71522857
 171.67951429 172.25384286 171.2693     171.59748571 173.07431429
 175.12547143 175.12548571 171.76157143 171.43337143 170.53088571
 172.3359     174.96137143 176.11004286 174.87935714 172.41795714
 165.52608571 171.43338571 173.73067143 174.46908571 167.49517143]",165.44402481203008,171.51112180451125,"[-0.05472619 -0.05465948 -0.0546825  ... -0.05139013 -0.05139389
 -0.05135255]",-53.787590741027,-54.60872405730356,[0. 0. 0. ... 0. 0. 0.],"[5.71428571 2.85714286 5.71428571 5.71428571 5.71428571 2.85714286
 2.85714286 0.         8.57142857 2.85714286 5.71428571 5.71428571
 0.         2.85714286 0.         2.85714286 0.         2.85714286
 5.71428571 2.85714286]",5.001250312578145,3.572321651841531
55,TK412_1,PV,16,"[187.4072625  187.35350625 187.64018125 187.69393125 187.78351875
 188.374775   188.17769375 187.837275   187.51475625 187.478925
 187.478925   187.46100625 187.42518125 187.40725    187.3893375
 187.2818375  187.228075   187.2639     187.38933125 187.1922375
 187.2997375  187.13849375 187.12056875 187.1922375  187.5147625
 187.4610125  187.5505875  187.46100625 187.35350625 187.425175
 187.40725    187.53266875 187.44308125 187.44309375 187.47891875
 187.5326625  187.51475625 187.46100625 187.4430875  187.49684375
 187.6581     187.69393125 187.693925   187.51476875 187.60434375
 187.83726875 188.1956125  188.17769375 188.213525   188.4643875
 187.94475625 189.3960875  189.91569375 189.46774375 189.288575
 190.41736875 189.8260875  188.87648125 188.5898     189.50358125
 189.87985    190.0411     190.05903125 189.0198     189.6648375
 189.01981875 188.464375   187.747675   186.7801375  186.8339
 187.12056875 186.9951625  187.01306875 187.9447625  187.58643125
 187.96269375 187.4610125  188.21353125 188.41061875 188.5718875
 187.58643125 187.1384875  186.4397125  185.45426875 185.02424375
 185.34675625 185.29299375 185.1317375  185.418425   185.54385
 185.2750875  186.27845    187.461      187.9089375  187.83725
 187.461      187.06681875 186.20678125 185.4184125  186.0096875 ]",187.55719309210528,189.1527789473684,"[-0.04949763 -0.04950935 -0.049526   ... -0.04835583 -0.04841939
 -0.04846692]",-51.83684965809628,-47.51957802593985,[0.     0.     0.     ... 0.     0.     0.0625],"[18.75 17.5  16.25 17.5  11.25  5.   16.25 16.25 40.   42.5  55.   55.
 76.25 67.5  67.5  73.75 47.5  38.75 51.25 47.5 ]",17.504376094023506,63.45336334083521
56,TK414_1,EXC,15,"[180.00449333 180.00449333 180.19594667 180.19594667 180.11936
 180.08107333 180.19594    180.15766    180.08107333 180.04279333
 180.04279333 180.00449333 180.23422667 180.11936667 180.19595333
 180.19594667 180.23424    180.34910667 180.54054667 180.46396667
 180.54054667 180.80856667 180.46398    180.42568667 180.23424
 180.23424    180.27252667 180.23423333 180.27252667 180.3491
 180.50225333 180.50224    180.34909333 180.38737333 180.54053333
 180.96172    180.57883333 180.46396667 180.50225333 180.73198
 180.46396667 180.38738    180.38739333 180.31081333 180.42566667
 180.46396667 180.38738    180.50224667 180.80854    180.65540667
 180.69368667 181.42117333 182.87612    184.44594    185.93919333
 184.98198    183.48873333 182.37836    183.64189333 184.75224
 183.68018    182.53152667 182.72297333 182.83782667 180.88514
 179.20274    178.09008    180.77026667 182.45496    182.68468667
 181.91891333 180.08108667 181.49774    180.69369333 182.18693333
 183.22071333 184.10135333 183.83332    182.18693333 179.58333333
 179.16214667 180.08106667 179.50674667 179.43018    180.96171333
 182.49324    182.53152667 181.76576667 180.15764    179.39188667
 178.81756    179.96622    180.96171333 182.30178    181.30630667
 180.3491     180.84685333 179.58333333 178.39639333 179.58333333]",180.1576554385965,182.5155270175439,"[-0.06446709 -0.06444933 -0.06443158 ... -0.05971346 -0.05972715
 -0.05972221]",-66.64671562952961,-56.434959534363436,[0. 0. 0. ... 0. 0. 0.],"[ 0.          0.          1.33333333  0.          0.          0.
  2.66666667  2.66666667  0.          0.          5.33333333 14.66666667
 13.33333333  8.         16.         14.66666667 13.33333333 12.
  9.33333333  4.        ]",0.33341668750520964,10.3359173126615
57,TK414_2,SST,11,"[182.21130909 182.26351818 182.57678182 182.68120909 182.73341818
 183.04669091 183.46437273 183.72542727 183.72542727 183.82984545
 183.46438182 183.30774545 183.41216364 183.46437273 183.41215455
 183.46438182 183.5688     183.51659091 183.62100909 183.67322727
 183.56880909 183.72543636 183.67322727 183.77764545 183.88207273
 183.88205455 183.88206364 183.88206364 183.93426364 183.93426364
 184.03869091 184.14310909 183.82985455 183.72541818 183.77762727
 183.88205455 183.93426364 183.98647273 183.72541818 183.88204545
 183.72540909 183.72540909 183.77762727 183.62099091 183.46436364
 183.62099091 183.56879091 183.5688     183.72541818 184.24754545
 183.93428182 185.86609091 187.53684545 188.42444545 188.26781818
 185.50060909 183.82985455 183.88208182 185.70945455 188.32002727
 186.44042727 185.34399091 185.08291818 185.60503636 186.70148182
 185.29177273 183.77763636 183.93429091 182.2635     180.8538
 180.80159091 181.68917273 182.99446364 182.21129091 180.59276364
 181.32370909 181.95025455 182.10689091 181.53256364 181.58478182
 181.27150909 180.48833636 181.27150909 181.21928182 181.42812727
 181.58476364 181.11486364 180.33168182 180.33168182 181.32371818
 182.94225455 183.35995455 182.42015455 181.48033636 182.26350909
 183.93426364 184.56081818 183.46438182 184.61302727 183.56879091]",183.23629473684215,185.563819138756,"[-0.05752412 -0.05752657 -0.05754248 ... -0.06018052 -0.06019995
 -0.06019427]",-58.63173193504269,-61.67823524609365,[0. 0. 0. ... 0. 0. 0.],"[14.54545455 20.          5.45454545 21.81818182 27.27272727 23.63636364
  9.09090909 21.81818182 20.         10.90909091  7.27272727  9.09090909
 14.54545455  7.27272727 25.45454545 14.54545455 20.         21.81818182
 12.72727273 16.36363636]",15.45841005705972,9.547841505831002
58,TK415_1,EXC,7,"[183.28778571 183.36767143 184.00667143 184.08654286 183.84691429
 183.12804286 182.80854286 182.56891429 182.40917143 182.6488
 183.04818571 183.0482     182.88842857 182.40918571 182.24942857
 182.08968571 182.24944286 182.24945714 182.16955714 182.08968571
 182.32931429 182.48905714 182.48905714 182.48905714 182.40917143
 182.3293     182.16957143 182.08967143 182.56892857 182.64881429
 182.24942857 182.16955714 182.08968571 182.08968571 182.3293
 182.32932857 181.92997143 181.92995714 182.0897     182.08968571
 182.00981429 181.77018571 181.53055714 181.53054286 181.45068571
 181.53057143 181.37082857 181.1312     181.13118571 180.65192857
 181.05131429 183.20792857 184.48594286 184.64568571 183.76707143
 183.28781429 184.48594286 186.8822     188.95895714 186.00355714
 184.48594286 185.92367143 185.52431429 184.16642857 183.44754286
 183.2878     184.2463     184.16642857 182.48905714 182.64881429
 182.88844286 184.80544286 183.6073     182.3293     182.80858571
 184.88534286 185.28467143 182.96831429 182.72867143 183.36768571
 182.08968571 182.56891429 185.36455714 186.08344286 184.24631429
 183.92682857 184.96518571 185.12495714 182.48907143 182.96831429
 184.80542857 185.60417143 182.88842857 181.13118571 180.81168571
 180.25257143 180.97144286 182.88844286 184.9652     185.44444286]",182.87161203007517,184.44809999999998,"[-0.05665377 -0.05666786 -0.05666974 ... -0.05523215 -0.05524061
 -0.05524953]",-55.79575897630189,-54.16485159731551,[0. 0. 0. ... 0. 0. 0.],"[17.14285714  2.85714286  8.57142857  2.85714286  5.71428571 17.14285714
  5.71428571  0.          0.          5.71428571 20.         14.28571429
  8.57142857  0.         11.42857143  8.57142857  0.          0.
  2.85714286  0.        ]",7.8591076340513695,10.716964955524595
59,TK415_2,EXC,15,"[181.69238    181.69237333 181.74705333 181.91104667 181.85638667
 181.76528    181.72884667 181.54662667 181.51018    181.51018
 181.4373     181.29152667 181.43728667 181.51016    181.51018
 181.40086    181.32796667 181.30975333 181.43728667 181.49195333
 181.47372667 181.49196    181.54662667 181.63773333 181.69238667
 181.61950667 181.80171333 181.9657     181.87460667 181.87459333
 181.83816667 181.87460667 181.74704667 181.8746     181.89281333
 181.92926    182.22079333 182.09324667 182.02036    181.98391333
 181.98391333 181.81992667 181.74706    181.61950667 181.63772
 181.85636    182.00214    182.16614667 182.38478667 182.94962
 183.4598     184.82637333 187.17685333 187.35905333 186.90354
 185.86495333 186.75776667 186.52088667 186.66665333 186.92176667
 185.37298667 185.79206667 185.71918667 185.7374     185.17256667
 186.92176    186.93998    185.26366    184.91746667 182.62164667
 183.56913333 183.71489333 183.42336    182.56699333 182.07503333
 180.48982    181.         180.9089     182.18436    182.07503333
 182.47588    182.34834667 183.29583333 182.12969333 181.51018667
 181.30976    182.00214    182.34834667 180.58091333 180.78135333
 181.03645333 180.79956    180.67202    181.47375333 181.32798
 181.43729333 182.16612    181.54661333 181.83815333 182.1297    ]",181.55908807017545,186.01551157894738,"[-0.05337463 -0.05338756 -0.05337791 ... -0.0522451  -0.05224203
 -0.05225256]",-51.80570599801254,-49.70009180794492,[0. 0. 0. ... 0. 0. 0.],"[ 1.33333333  8.          1.33333333  2.66666667  4.          5.33333333
 12.          6.66666667  4.          1.33333333 12.          1.33333333
  2.66666667  1.33333333  2.66666667  0.          1.33333333  0.
  2.66666667  1.33333333]",3.3341668750520963,4.334416937567726
60,TK415_3,EXC,13,"[198.06876923 197.95376154 197.91543077 197.99209231 197.80043077
 197.68543846 197.57042308 197.1871     197.14875385 197.34041538
 197.37875385 197.34041538 197.45543077 197.49375385 197.45543077
 197.57043846 197.45543077 197.45542308 197.57043077 197.41710769
 197.34043077 197.26375385 197.30209231 197.41709231 197.41709231
 197.49376154 197.41709231 197.34043077 197.07209231 196.91875385
 196.99542308 196.95709231 197.11041538 197.26375385 197.11043077
 197.11043077 197.22541538 197.14875385 197.22541538 197.22543077
 196.99543077 196.76541538 196.80374615 196.72708462 196.99542308
 197.11043077 197.03375385 196.84207692 196.99541538 196.99540769
 197.60875385 198.64376154 199.56378462 199.87043077 200.56043846
 199.75546154 199.64044615 199.75543846 199.60210769 199.94712308
 201.05879231 200.10046923 198.26043846 198.60543846 198.98876154
 198.5671     196.45873846 197.57042308 197.53209231 197.87710769
 197.18707692 198.26043077 198.45210769 197.64709231 197.11041538
 196.80375385 196.88040769 197.11043077 196.99542308 196.22874615
 196.61206923 196.07540769 196.26707692 196.57373846 196.65042308
 196.49708462 196.15206923 195.92206154 196.07541538 195.99874615
 196.42041538 196.72708462 196.45874615 195.84540769 195.53873846
 196.22874615 196.8421     197.26376923 197.45542308 197.11041538]",197.57042753036438,199.0573684210526,"[-0.05527185 -0.05529166 -0.05529452 ... -0.05342155 -0.05343167
 -0.05341775]",-58.321499651838536,-52.29277518033552,[0. 0. 0. ... 0. 0. 0.],"[ 3.07692308  0.          4.61538462  1.53846154  3.07692308  0.
  0.          0.          0.          1.53846154  4.61538462  4.61538462
  9.23076923 20.          1.53846154  4.61538462 13.84615385  3.07692308
  3.07692308 10.76923077]",2.3082693750360668,9.61778906265028
61,TK416_1,EXC,5,"[193.9021  194.25512 194.13744 193.9021  193.9021  193.5491  193.5491
 193.66676 193.66676 193.66676 193.54908 193.54908 193.31376 193.31376
 193.31376 193.19608 193.31374 193.31374 193.19606 193.07842 193.0784
 192.84306 192.96072 192.96072 192.84306 192.84306 192.72538 192.96072
 193.19606 193.0784  193.19606 192.96074 193.07842 192.96074 192.96074
 193.07842 193.19608 193.19606 193.43142 193.66676 194.25512 194.25512
 194.84344 194.6081  194.72576 194.84346 195.19646 195.31414 195.66716
 195.66714 195.9025  199.19726 204.96312 207.08118 211.788   210.84662
 213.67074 214.25908 210.84664 213.08238 212.84704 211.90568 211.43498
 211.19964 209.7876  207.66952 204.72778 203.0804  201.66834 198.96194
 197.78522 199.9033  198.49124 198.37356 201.31534 205.55148 205.7868
 204.9631  204.25712 204.72778 208.6109  210.61128 208.02254 206.84582
 202.96272 205.19844 203.66874 199.66796 199.19728 200.84468 198.84424
 195.90248 193.5491  194.13746 194.60812 193.9021  195.54948 197.07922
 199.78562 199.0796 ]",193.59244210526316,208.20834210526317,"[-0.05761582 -0.05761582 -0.05754939 ... -0.06196205 -0.06189233
 -0.06185813]",-59.42142971709445,-59.82783186247178,[0. 0. 0. ... 0. 0. 0.],[4. 0. 0. 0. 0. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.000250062515629,0.0
62,TK416_2,SST,10,"[177.35956 177.38817 177.44542 177.47406 177.44544 177.47407 177.47407
 177.47407 177.3882  177.53131 177.53129 177.5313  177.55991 177.44544
 177.50268 177.47406 177.4168  177.47405 177.50267 177.50268 177.50268
 177.5313  177.44543 177.41681 177.41681 177.38819 177.41682 177.41682
 177.44544 177.61717 177.6458  177.58855 177.64579 177.76028 177.61718
 177.6458  177.73167 177.7603  177.7603  177.73167 177.73167 177.78892
 177.70305 177.6458  177.64581 177.61718 177.64579 177.93202 178.07514
 177.96065 178.47586 181.28086 186.74776 193.10197 195.19141 192.47228
 190.29697 188.5796  187.40609 186.97674 185.8891  185.2594  186.26118
 186.77639 186.89087 187.03399 186.0322  185.54562 186.17533 186.46153
 186.23256 185.43113 186.06083 186.51877 186.28979 184.88728 184.17174
 183.97139 184.42934 183.54205 183.34169 183.08407 181.79607 182.05367
 183.45615 183.88553 183.74239 182.68337 182.82648 184.22898 185.4025
 185.77457 183.51342 183.16994 184.14313 184.45797 184.91592 185.14489
 184.57246 181.68158]",177.46803,187.17861157894737,"[-0.0512958  -0.05125266 -0.05125524 ... -0.04979488 -0.04979093
 -0.04978369]",-50.67098145897855,-50.30790364898312,[0. 0. 0. ... 0. 0. 0.],"[10. 10. 14.  4. 14.  4.  8. 10.  6. 10. 20. 14. 36. 22. 32. 12. 24. 24.
 30. 26.]",9.502375593898474,23.005751437859466
63,TK450_1,PV,6,"[182.46205    182.0798     182.07981667 182.03205    182.55761667
 182.55761667 182.41428333 182.22316667 182.46206667 182.55761667
 182.41428333 182.46205    182.50985    182.50983333 182.31871667
 182.41428333 182.3187     182.46205    182.31871667 181.93646667
 181.98425    181.93648333 181.69758333 181.74535    182.03203333
 182.03203333 181.79313333 181.79313333 181.8887     181.84091667
 181.93646667 181.93646667 181.8887     181.98425    181.98425
 181.98426667 182.07983333 182.03205    182.12761667 182.12761667
 182.17538333 182.1276     182.46206667 182.31873333 182.07983333
 182.03205    181.93648333 181.50646667 181.55421667 181.60201667
 182.03205    183.70433333 186.76223333 185.9022     185.56771667
 188.91233333 188.62566667 192.30466667 191.39683333 188.33895
 192.2569     193.69028333 189.48566667 192.06578333 195.17143333
 191.39685    187.86116667 192.87803333 192.54355    192.40023333
 187.71783333 187.09668333 189.3901     191.63573333 190.8235
 187.71781667 187.3356     186.6189     184.89883333 186.66668333
 185.28105    184.75548333 185.99775    187.90893333 187.19225
 187.28778333 182.70093333 184.37325    186.28443333 186.61888333
 186.1411     185.61551667 186.76223333 183.7043     186.57108333
 186.28443333 184.61213333 183.46543333 183.17876667 185.4722    ]",182.37655614035086,189.52087631578948,"[-0.05420862 -0.05419601 -0.0541834  ... -0.0522667  -0.05221956
 -0.05216311]",-53.11784471712305,-51.635996180507206,[0. 0. 0. ... 0. 0. 0.],"[ 3.33333333  6.66666667  0.         16.66666667 13.33333333 10.
  6.66666667  3.33333333  3.33333333  6.66666667  0.          3.33333333
 16.66666667 10.         10.          0.          0.          3.33333333
  6.66666667 16.66666667]",6.668333750104193,7.501875468867217
